0,0,0.15915494824277174,0.1588553603736811
1,-1,2.036085933711458,2.0381507812911672
1,1,-1.399466182193966,-1.4016326567409034
2,-2,0.741746774458056,0.7428619474670332
2,0,0.09188816294025035,0.09206226466384483
2,2,0.33464873105690285,0.3345191838325426
3,-3,0.18584091424770405,0.18614875313458426
3,-1,0.018490278768697882,0.021410611228845494
3,1,-0.0739611232689477,-0.07601080411484519
3,3,0.30010542200996276,0.3000697568846135
4,-4,-1.1948271538830824e-09,-8.532024277723595e-09
4,-2,-1.2493338577387566e-07,0.0014384556415080524
4,0,-2.0423164791283366e-09,0.00040103596027781316
4,2,-2.5142928017363175e-10,0.0008399421219430186
4,4,-0.035631194484258055,-0.036264816568586974
5,-5,-0.13312747511712925,-0.1334017253460234
5,-3,-0.039917610525455505,-0.039541588609709986
5,-1,-8.724644387049632e-08,0.0035793384013517544
5,1,1.467252049786979e-07,-0.0026226178646525052
5,3,-0.023950626479982865,-0.02301161844580976
5,5,0.12535121324538986,0.12509377972495084
6,-6,-0.11418210349366978,-0.11446933489719846
6,-4,-4.240050227588554e-09,2.7505113029304766e-09
6,-2,-2.8124706136009593e-07,0.00170404762895689
6,0,-2.9849826704630724e-08,0.0004036634192945021
6,2,-5.47411956042243e-10,0.00069207662662466
6,4,0.008431918307505079,0.00863048349088784
6,6,-0.032673344131904744,-0.03326419880786432
7,-7,-0.04776041264987854,-0.04788735235732563
7,-5,0.057885582844941046,0.05756976472813658
7,-3,0.018436768029336886,0.01887189712369519
7,-1,-2.3651382792596642e-07,0.004137925647098119
7,1,3.5461054345095783e-07,-0.0030156739445021067
7,3,0.011061992796389737,0.011732895225772899
7,5,-0.0434830129333589,-0.04285952485396949
7,7,-0.07241432454480459,-0.07310735142804103
8,-8,5.141803233188469e-09,1.4891597823910184e-08
8,-6,0.04315708475844083,0.042832923199936764
8,-4,-8.895618561211016e-09,-1.3712817094016405e-09
8,-2,-4.454179760643692e-07,0.0019346231673413104
8,0,-6.791043622563312e-08,0.00048776077804642476
8,2,-1.0475431685280645e-09,0.0009106374796015832
8,4,-0.003186877268197316,-0.0034434196946387468
8,6,0.012349365415915652,0.012568596179184271
8,8,0.011287252130667603,0.010853367780089903
9,-9,0.03777482615896308,0.03789192996704222
9,-7,0.02361585757955562,0.02347481083826966
9,-5,-0.031741698263306445,-0.0320960424400722
9,-3,-0.010307279821095482,-0.00981988601550704
9,-1,-6.574177405106803e-07,0.0046332504424371115
9,1,5.951724673076874e-07,-0.0033820444984137433
9,3,-0.006184556151241389,-0.005222386450013313
9,5,0.02184045516833488,0.022014049034749687
9,7,0.02814758593694242,0.02823221030107489
9,9,-0.040575095030438955,-0.0411553090760925
10,-10,0.03995176027981379,0.04009297076432562
10,-8,1.7438087251964163e-08,-7.943948006398412e-09
10,-6,-0.02044730796375521,-0.020807575947885192
10,-4,-1.5506942896426068e-08,7.577702675463401e-10
10,-2,-7.429744583673767e-07,0.0021424459626555184
10,0,-1.0830636501859591e-07,0.0005244826790407518
10,2,-1.6536838270270193e-09,0.0009420497479565823
10,4,0.0015100868760417466,0.001501596820109921
10,6,-0.005851183996514048,-0.006159009446849006
10,8,-0.005348025176785818,-0.004991226345797887
10,10,0.008116632022953391,0.007713234051591873
11,-11,0.019530476950387492,0.01960237876587598
11,-9,-0.02251269053829849,-0.022385428231984732
11,-7,-0.013897226683302708,-0.014052967923142746
11,-5,0.019693561441207305,0.01930460124154206
11,-3,0.00645067386050662,0.006985877040015829
11,-1,-1.0230460013325387e-06,0.00508474836005931
11,1,9.372196621920354e-07,-0.003709212506371594
11,3,0.003870104789942673,0.004801957705564971
11,5,-0.01296481417700508,-0.012448915040575355
11,7,-0.014080173407659867,-0.01455366336009226
11,9,0.02086514321785286,0.02103707934951104
11,11,0.028885473324229576,0.02857929495326907
12,-12,-8.17718094625608e-10,-1.9919453005995044e-08
12,-10,-0.021716140974666485,-0.02156422066561707
12,-8,2.286872808308915e-09,4.957685858020744e-09
12,-6,0.01111549449846641,0.010723363100867555
12,-4,3.2273575088434536e-09,-5.269883455928288e-10
12,-2,-1.1152006650173346e-06,0.0023336688506508845
12,0,-1.563577493499662e-07,0.0005808393197252676
12,2,-2.556962004109098e-09,0.0010665670753110658
12,4,-0.0008205618352662817,-0.0010044251393078213
12,6,0.0031804741395147287,0.0032071417637302897
12,8,0.002906764230262458,0.0027191904051443393
12,10,-0.004411858831013405,-0.004065028911975666
12,12,-0.005027015000339682,-0.005449643297886075
13,-13,-0.01632250009616188,-0.016390048115995436
13,-11,-0.012200160119995614,-0.012123544085182281
13,-9,0.014775089516687524,0.014913818681740581
13,-7,0.009053966846350073,0.008885326277492318
13,-5,-0.013226908941262754,-0.013648430980268642
13,-3,-0.004356796871150345,-0.0037770903682384405
13,-1,-1.4912672549454809e-06,0.0055039857692764805
13,1,1.3557146575367086e-06,-0.004016300051133466
13,3,-0.0026145204934407114,-0.0015247596851723551
13,5,0.008487034567307372,0.008828832014462244
13,7,0.00818922250152678,0.008066052041475095
13,9,-0.012396536460842171,-0.012789690178243834
13,11,-0.015561137095432344,-0.015127380582877993
13,13,0.018755968132143586,0.018444180137254313
14,-14,-0.019061637586276423,-0.019148626842377472
14,-12,-2.7204577965345145e-09,1.2758456089634906e-08
14,-10,0.012959214191552293,0.013124072494631687
14,-8,3.378179198182396e-09,-3.2203046480028257e-09
14,-6,-0.006631400725319082,-0.007054381795928218
14,-4,-2.3698764305135622e-09,3.1658136045299555e-10
14,-2,-1.5703709478026404e-06,0.002512608045683472
14,0,-2.1811210719996527e-07,0.0006190424519004568
14,2,-4.282695303860912e-09,0.0011215163267604513
14,4,0.0004901010102915346,0.00041078521395132334
14,6,-0.0018979688730421333,-0.002121110109079254
14,8,-0.001734972132958728,-0.0015254262441758853
14,10,0.0026328307219472737,0.0024262271034217846
14,12,0.0029999624034667246,0.00328699327979555
14,14,-0.00296276740644027,-0.0033570558395339687
15,-15,-0.010050498428515547,-0.010097840122713036
15,-13,0.011163368823783496,0.01109230741523607
15,-11,0.008262489507652354,0.008345631688165342
15,-9,-0.01034632909206583,-0.01019774745350553
15,-7,-0.0063057698725198065,-0.006487147536827966
15,-5,0.00940067420336678,0.008948541985302023
15,-3,0.003102074736149636,0.003723784121153371
15,-1,-2.029589671559277e-06,0.005898606729796025
15,1,1.8504107887254126e-06,-0.004303519391580537
15,3,0.0018606465112794013,0.002972959630653489
15,5,-0.005935667860865612,-0.0054157773513298126
15,7,-0.0052563523460585895,-0.005669256507922335
15,9,0.008096343906262283,0.00810081355879417
15,11,0.009362762169726075,0.009248729504904001
15,13,-0.011488706364757987,-0.011096352900999772
15,15,-0.01465345117508808,-0.015095078160869689
16,-16,8.941742339618752e-09,2.4159307472194187e-08
16,-14,0.012175709599882813,0.012084583940099652
16,-12,-5.066684691593104e-09,-8.976377476602574e-09
16,-10,-0.008277945279590072,-0.008102769623509507
16,-8,5.072751899093397e-09,2.378379625783913e-09
16,-6,0.004238562174142083,0.0037869208912976707
16,-4,-2.5818463460919316e-09,-2.784367701177409e-10
16,-2,-2.115214807286833e-06,0.0026819206170824415
16,0,-3.015535783852201e-07,0.0006652186272585753
16,2,6.170093949653399e-11,0.0012159928720453254
16,4,-0.00031245296155834164,-0.00048230881921062623
16,6,0.0012123278540449884,0.0011574558699723855
16,8,0.0011077242886535451,0.0010270373237227202
16,10,-0.0016817189093296103,-0.0014643280260489846
16,12,-0.0019161920784389046,-0.0021841468400163625
16,14,0.001892465006244376,0.0021802007946116943
16,16,0.002706426356650795,0.002357255699634825
17,-17,0.008697713362765154,0.008742818706342161
17,-15,0.007046437392771333,0.006997310344203842
17,-13,-0.008057201624626361,-0.008133772777125493
17,-11,-0.005923326420096224,-0.005835148331810447
17,-9,0.007588801708838922,0.007747435345091316
17,-7,0.004614326912574549,0.004421007517248728
17,-5,-0.006961577758740519,-0.007443028816157145
17,-3,-0.002307242383352709,-0.0016454706781306924
17,-1,-2.6578177971233948e-06,0.0062739616870884736
17,1,2.426361534001998e-06,-0.004577836302664507
17,3,-0.0013851415327550333,-0.0001608762879010348
17,5,0.004346654891174995,0.0047872393356654525
17,7,0.0036217310724587647,0.003391501308360604
17,9,-0.005644554692173799,-0.005963288726887696
17,11,-0.006102246964882441,-0.005776901855501922
17,13,0.007605874181578994,0.007451055799928491
17,15,0.009216773804025571,0.009438782419675896
17,17,-0.010402369511550635,-0.01080985924442543
18,-18,0.010761842636875523,0.010822169036061677
18,-16,5.257877168374225e-09,-1.7044192247532897e-08
18,-14,-0.008191037816794684,-0.008289018574492837
18,-12,-7.730538664069142e-09,6.366450440678324e-09
18,-10,0.005568649064133701,0.005755078396741193
18,-8,6.962284626425841e-09,-1.6518479001095617e-09
18,-6,-0.0028477321833618122,-0.0033273366893862306
18,-4,-3.921116977986805e-09,1.5517841248802613e-10
18,-2,-2.7316318486649147e-06,0.002843721193504816
18,0,-3.920197833219964e-07,0.0007020650851813271
18,2,-5.171436889828129e-10,0.0012754340725507475
18,4,0.0002110181246107977,9.429114047809976e-05
18,6,-0.000815599453531067,-0.0010120120949783755
18,8,-0.0007459211470583263,-0.0005990886969957609
